default.payment.next.month,meses_con_atraso,PAY_0,meses_sin_pago,LIMIT_BAL,pago_promedio_6m,volatilidad_facturacion
1,0,0,0,280000.0,4194.166666666667,2028.721042101813
0,0,0,1,50000.0,2666.6666666666665,5272.663501495235
0,0,0,0,20000.0,1038.8333333333333,744.6831988615472
0,0,-1,0,160000.0,1388.1666666666667,1865.0563172908926
0,0,0,0,60000.0,1233.3333333333333,635.4458802027649
0,0,0,0,150000.0,2785.3333333333335,16378.07403410629
0,0,0,0,460000.0,17888.166666666668,33922.91290362115
0,0,-1,0,500000.0,559.6666666666666,783.0943748999862
0,0,0,1,320000.0,5999.666666666667,10398.720799534272
0,0,0,0,430000.0,3219.1666666666665,4016.1583509617744
0,1,2,0,100000.0,4042.3333333333335,3013.4387444689605
0,1,0,0,30000.0,1016.6666666666666,1390.096891107475
1,2,0,1,40000.0,1500.0,8977.114467726624
0,0,-1,1,140000.0,710.0,399.45383546370743
1,3,1,1,60000.0,1034.5,12440.472482988738
0,0,0,0,30000.0,2285.6666666666665,811.5552353352174
0,0,0,1,290000.0,2073.3333333333335,57255.11643308978
0,0,0,0,50000.0,1005.5,2022.6409880813417
0,1,2,0,170000.0,5916.666666666667,42080.2134484447
0,1,0,0,360000.0,6972.5,37815.719310449014
0,0,-1,1,90000.0,5885.666666666667,9461.805662768604
0,1,0,2,30000.0,4817.833333333333,9046.626656752596
0,2,2,1,80000.0,1855.1666666666667,16568.641074833708
0,0,0,0,250000.0,4674.5,5436.135162042975
0,3,1,1,60000.0,1166.6666666666667,1710.2389014403807
0,2,0,2,130000.0,5301.166666666667,3814.0801468593536
0,0,0,0,180000.0,6500.0,45356.894777604284
0,0,0,0,210000.0,28404.666666666668,27298.513219587618
0,0,0,1,240000.0,3289.5,3446.9647324373173
0,0,0,0,460000.0,14755.833333333334,11039.544658484183
0,0,-1,0,400000.0,7363.333333333333,5078.3844543975465
0,0,0,0,20000.0,972.3333333333334,1136.370435494811
0,0,0,0,60000.0,1768.8333333333333,10839.302199250036
0,0,0,0,110000.0,14377.833333333334,11303.529951597717
1,5,2,2,80000.0,2353.5,3501.676898287448
0,0,-1,0,50000.0,4388.166666666667,9340.312637522722
0,0,0,0,360000.0,3605.8333333333335,358.91712135254846
0,0,0,0,70000.0,1848.5,1020.2827059202758
0,1,0,1,20000.0,1057.1666666666667,1210.2094722264683
0,0,0,0,200000.0,5350.0,11146.851742382987
0,4,-1,3,30000.0,477.5,587.9896824491623
1,0,0,0,50000.0,855.1666666666666,1103.455421241233
0,2,-1,2,30000.0,2397.8333333333335,796.461926271432
0,0,0,0,20000.0,574.5,435.3415517345739
1,2,2,1,30000.0,1576.5,6407.930950522694
1,0,0,0,290000.0,41514.666666666664,72417.79581958198
1,2,2,1,50000.0,933.3333333333334,981.9966225332279
0,4,0,3,60000.0,1283.3333333333333,2648.130340447766
1,3,0,2,200000.0,7666.666666666667,21144.795473118204
0,0,0,1,50000.0,1087.0,16979.5473555687
0,0,0,0,190000.0,8332.333333333334,12589.98356498795
0,6,1,0,70000.0,1433.3333333333333,1211.499841793909
0,1,1,1,300000.0,12390.833333333334,11943.477851949154
0,4,0,2,400000.0,1041.0,6027.240941481157
0,0,-1,0,560000.0,4741.666666666667,10741.559619844162
0,0,0,0,150000.0,2282.5,2884.690740212314
0,3,0,1,80000.0,2466.6666666666665,3258.8215917209504
1,2,-1,0,150000.0,1796.0,1960.9853305587644
0,0,0,0,50000.0,1560.6666666666667,7072.384399903614
0,1,0,1,150000.0,2613.8333333333335,18187.585234622726
0,0,0,0,90000.0,3349.0,19674.72879016803
1,0,-1,2,30000.0,1796.6666666666667,13691.213558337333
1,1,0,1,50000.0,1421.6666666666667,11562.196355652617
1,1,2,0,390000.0,3179.0,16614.912539643414
1,6,2,1,100000.0,2441.6666666666665,2388.9181442653075
1,1,0,1,200000.0,6440.0,3080.770855916854
0,0,0,0,230000.0,4333.333333333333,2356.950968235586
0,4,0,2,20000.0,1149.1666666666667,6267.67681840728
0,0,0,2,180000.0,1658.3333333333333,61146.22680563918
0,3,3,3,10000.0,301.5,2047.7364739308296
1,0,0,0,327680.0,9518.0,44553.56590629606
1,0,-1,0,100000.0,3458.6666666666665,4083.1229551247493
0,0,0,0,250000.0,574.6666666666666,3649.8453665874667
0,0,-1,0,140000.0,19038.0,33188.9850065751
0,4,2,1,50000.0,2846.0,12016.707043390325
0,0,0,0,210000.0,4091.1666666666665,22952.59165686234
0,3,0,2,20000.0,916.6666666666666,1463.676159538031
0,1,0,1,50000.0,1372.5,15087.328582842843
0,0,0,0,210000.0,2083.3333333333335,3215.1395407768337
0,0,0,0,130000.0,2116.6666666666665,31877.47706871839
1,2,2,1,290000.0,20097.0,37044.07326415388
0,0,0,0,150000.0,7209.666666666667,6785.349799383964
0,0,0,0,80000.0,2666.6666666666665,5792.066933890411
0,0,0,0,50000.0,694.1666666666666,909.7997581885808
0,4,0,2,90000.0,7191.666666666667,13040.022496146239
0,2,1,2,220000.0,4495.5,6810.742703014604
0,0,-1,1,170000.0,966.1666666666666,1948.3754942686658
0,0,-1,0,250000.0,5911.833333333333,6057.065582166555
1,0,0,0,70000.0,2848.3333333333335,604.0898663830296
1,0,-1,1,90000.0,1718.8333333333333,3206.679757423037
0,0,0,0,50000.0,1337.8333333333333,9209.264699203732
1,0,0,0,150000.0,4381.166666666667,5197.446821918111
0,0,0,0,20000.0,1194.5,1325.9643157591634
0,0,0,0,50000.0,1926.1666666666667,29869.339061987965
0,0,0,0,200000.0,7600.0,6835.985530021744
0,0,-1,1,200000.0,1716.5,1210.8890948389947
0,0,0,0,120000.0,9047.666666666666,57803.46417185277
1,0,-1,2,270000.0,498.1666666666667,848.3148000595062
0,0,0,2,300000.0,836.6666666666666,4215.266096780447
1,0,0,0,400000.0,1800.8333333333333,1834.4386243934864
0,0,0,3,130000.0,866.6666666666666,1095.7145005276998
0,0,0,0,130000.0,2322.8333333333335,48761.030995731286
0,0,-1,0,120000.0,1026.0,0.0
0,0,0,0,50000.0,700.0,5676.778757945977
0,0,0,0,140000.0,4092.3333333333335,46768.743475744566
1,3,3,1,50000.0,943.8333333333334,16903.79168904618
0,0,0,0,120000.0,1213.3333333333333,1695.65060276776
0,0,-1,0,500000.0,46908.666666666664,26951.67751118039
0,0,0,0,500000.0,16226.166666666666,12156.012757753533
0,1,-1,1,10000.0,2096.3333333333335,3606.281408875353
0,0,0,0,160000.0,2892.6666666666665,3343.089494265247
0,1,-1,1,60000.0,15656.833333333334,15612.466031988668
0,0,0,0,60000.0,6923.0,8419.671832480566
0,1,1,3,160000.0,688.6666666666666,1295.0888386516194
0,0,0,2,360000.0,1331.6666666666667,95918.23209101941
1,4,2,2,10000.0,800.0,1283.642733266023
1,4,2,1,30000.0,1331.1666666666667,1461.0219368647413
0,0,0,0,60000.0,5766.666666666667,11320.641530702518
0,0,0,0,80000.0,491.6666666666667,781.9608685861461
1,4,3,2,70000.0,1166.6666666666667,24740.239218056617
1,0,-1,0,60000.0,643.3333333333334,0.0
0,0,0,0,80000.0,1666.6666666666667,3596.8747962641123
0,0,0,0,30000.0,891.0,1147.2812500283733
0,0,0,0,110000.0,3166.6666666666665,3001.9791249551795
1,1,-1,1,150000.0,841.5,343.4727063392374
0,3,1,2,30000.0,716.6666666666666,2375.096798027398
0,0,0,0,150000.0,1700.0,1275.7475847517799
0,2,0,2,50000.0,1887.0,1964.3357571114636
0,0,0,0,40000.0,1344.1666666666667,2577.4335620276747
0,0,0,0,70000.0,1311.5,15369.079600505253
1,1,2,0,100000.0,5410.333333333333,17315.39413835754
0,3,1,2,10000.0,716.6666666666666,745.3511923918818
0,0,0,1,60000.0,2094.3333333333335,2494.937567689153
0,0,0,0,50000.0,1265.1666666666667,470.0820141209404
1,3,2,1,50000.0,1236.5,16102.079662784765
0,0,0,0,10000.0,754.0,1437.20331431105
0,0,0,0,80000.0,2941.8333333333335,20934.1264677241
0,0,0,0,50000.0,1123.3333333333333,10779.837005570478
0,0,-1,1,470000.0,7896.0,6969.271717092588
0,0,0,0,530000.0,12230.833333333334,49145.93891123321
0,0,0,0,20000.0,3963.6666666666665,6704.432941469896
0,0,0,0,80000.0,2681.1666666666665,11386.667140417632
0,0,-1,2,150000.0,1703.1666666666667,2345.0442568673766
1,2,2,1,30000.0,1692.5,8576.46315602572
0,0,0,0,230000.0,6417.666666666667,27288.490150000358
1,4,2,2,170000.0,6300.0,7807.218542263734
0,0,0,0,170000.0,2684.6666666666665,14243.44517898204
0,0,0,0,200000.0,3581.6666666666665,32099.473684158747
0,0,0,0,80000.0,2450.6666666666665,36192.71313768376
0,1,0,1,110000.0,4998.5,57526.72513797392
0,1,0,0,10000.0,985.1666666666666,1267.275292375996
0,0,0,0,80000.0,1742.6666666666667,15819.523832909763
0,0,0,0,60000.0,1414.6666666666667,7773.011359827026
0,0,-1,0,340000.0,7388.0,6062.640733761705
0,0,0,0,20000.0,2281.5,3974.984763073522
0,0,0,0,250000.0,10868.833333333334,32794.243572615
1,0,-1,2,100000.0,1716.6666666666667,868.234472939194
0,0,0,0,500000.0,13032.833333333334,108720.47478557109
0,0,0,0,20000.0,986.1666666666666,2942.7562590197645
0,0,0,1,250000.0,9556.666666666666,14719.320411169352
1,1,2,0,70000.0,1384.1666666666667,13440.47235281062
0,0,0,0,230000.0,7808.5,21971.9322014853
0,0,0,0,280000.0,7541.333333333333,2611.469241633912
0,0,0,0,500000.0,2623.0,21653.589898675
0,0,0,0,290000.0,7385.166666666667,5552.738735675097
0,0,0,0,480000.0,4278.666666666667,6266.4720749929675
0,0,0,0,110000.0,2138.6666666666665,21907.47569818729
1,3,2,2,350000.0,20066.666666666668,2809.379391728121
0,0,0,0,290000.0,2986.0,15866.86608838263
0,0,-1,1,240000.0,7714.666666666667,5048.040834488828
0,0,0,0,80000.0,1624.1666666666667,13138.03500401284
0,0,0,0,50000.0,2136.3333333333335,15868.704568006384
1,1,2,0,10000.0,2349.8333333333335,4251.090542437317
0,0,0,0,50000.0,1833.3333333333333,11201.917097830472
1,0,0,0,210000.0,5940.833333333333,17766.923961864268
0,0,0,0,150000.0,9397.0,4033.003434166651
0,1,1,0,60000.0,11543.0,17409.864679734495
0,0,0,0,450000.0,75420.66666666667,100821.9320604401
1,6,2,2,430000.0,9666.666666666666,10533.49016549912
0,0,-1,2,50000.0,2055.6666666666665,1157.1008166966265
1,3,0,2,200000.0,1500.0,1309.554224408698
0,0,0,0,60000.0,2163.6666666666665,2695.508783142804
0,1,2,0,50000.0,1077.8333333333333,16637.960493001137
0,0,0,2,150000.0,4362.5,17314.33279107226
0,0,-1,2,200000.0,921.0,1477.7179252708097
1,0,0,0,80000.0,2795.3333333333335,2133.773621232268
0,1,1,0,30000.0,9790.666666666666,4991.025412344307
0,0,0,0,170000.0,1366.3333333333333,14598.088551816181
0,2,0,2,130000.0,4263.0,5248.093749162643
0,0,0,0,180000.0,5250.0,5643.567007369246
0,0,-1,1,160000.0,7604.833333333333,10721.558443932796
0,2,-1,1,20000.0,1084.1666666666667,1645.5032563524958
0,0,0,0,250000.0,9063.333333333334,25467.090073269068
0,0,-1,0,180000.0,1477.6666666666667,273.8842212809396
0,0,0,0,120000.0,1553.5,9422.991218291567
0,1,2,0,200000.0,4920.833333333333,38334.30162661112
0,1,-1,2,20000.0,2430.1666666666665,3785.482989879451
0,0,0,0,370000.0,53199.166666666664,88900.07807589372
0,0,0,2,30000.0,1103.0,10008.05952553574
0,2,0,2,180000.0,3980.1666666666665,3279.3133071828724
0,0,0,0,260000.0,38977.333333333336,73102.32856938736
0,0,0,0,200000.0,4214.5,62839.97454301415
0,0,0,0,50000.0,1340.3333333333333,668.5858708248826
1,2,3,0,50000.0,1447.6666666666667,1636.1230291963582
0,0,-1,0,270000.0,10986.333333333334,3752.410820614751
1,1,2,1,10000.0,550.8333333333334,952.6339625830409
0,0,-1,0,390000.0,5562.166666666667,4839.566330433612
0,0,-1,0,350000.0,15845.166666666666,16328.292804209508
0,0,0,0,350000.0,5947.0,22017.616598230306
0,0,0,0,300000.0,9834.0,53986.56124629536
0,0,0,0,50000.0,941.6666666666666,10214.00444487861
0,0,0,0,250000.0,2715.0,8124.727162598549
0,2,-1,2,360000.0,2130.0,2094.6276677888764
0,0,0,0,150000.0,2942.5,3270.270080589675
0,6,1,2,250000.0,9096.333333333334,12347.12268776279
0,0,0,1,200000.0,590.3333333333334,17057.93595661562
1,0,-1,0,260000.0,761.0,273.7154848865271
1,0,0,0,150000.0,4401.833333333333,5345.236383921669
0,0,-1,0,400000.0,8404.833333333334,16436.178709379707
0,0,0,0,20000.0,1300.0,1799.2748261452446
0,1,0,1,90000.0,1520.3333333333333,3277.874601018166
0,1,0,2,200000.0,20018.5,70814.27640360853
0,6,1,0,70000.0,2333.3333333333335,2073.07092658854
0,0,0,0,80000.0,1525.8333333333333,3759.6383558351286
0,0,-1,1,200000.0,12482.5,5910.218769216584
0,0,0,0,270000.0,3486.5,12371.377913016264
1,0,-1,0,140000.0,11092.0,17758.39644412374
0,0,-1,0,120000.0,1633.3333333333333,1144.97640441481
1,4,2,1,130000.0,4123.0,5211.777908417306
0,0,0,2,80000.0,2908.0,14270.393206449033
0,0,-1,3,380000.0,1368.1666666666667,5699.9970760226415
0,0,0,0,110000.0,2183.3333333333335,4236.549964298781
0,1,0,1,360000.0,9500.0,70721.22806531761
0,0,-1,2,170000.0,1535.3333333333333,3812.5924513380655
0,0,0,0,50000.0,6705.666666666667,17068.525591470014
0,6,2,1,50000.0,1731.0,1741.0785641856219
0,0,0,0,80000.0,2050.0,6537.95723448846
0,0,0,1,50000.0,1523.0,6891.292244564876
1,0,0,0,30000.0,1422.0,538.6224713718011
0,0,0,2,30000.0,1755.3333333333333,4569.469484159695
1,3,1,3,20000.0,1130.0,2228.1074854384083
0,0,0,0,500000.0,33051.0,97735.3466172807
0,0,-1,1,170000.0,5916.333333333333,225.3530563360524
0,1,1,0,20000.0,848.1666666666666,743.5031719277777
0,0,0,0,90000.0,2102.3333333333335,13806.536229868325
0,0,0,0,210000.0,6105.5,37100.970189021566
0,0,0,0,20000.0,1133.5,8367.955273940383
0,0,-1,1,60000.0,4301.833333333333,5689.589053701507
0,0,-1,1,300000.0,5801.833333333333,1674.73803921688
0,4,0,3,50000.0,2250.0,3765.9654140737935
1,0,0,0,50000.0,616.8333333333334,18580.03762823603
0,0,-1,0,500000.0,15100.666666666666,6009.846343016322
0,0,0,0,490000.0,10007.333333333334,9812.61411993087
0,3,1,2,110000.0,10283.333333333334,25960.284400727713
1,0,0,0,360000.0,2008.5,1963.7355219071635
0,0,0,1,80000.0,11783.0,26415.128668372352
1,4,2,1,180000.0,6467.5,9680.420378268704
0,0,-1,0,180000.0,6912.5,8740.398406251285
0,0,0,0,70000.0,12939.333333333334,21194.10115102785
0,0,0,0,140000.0,10906.5,29911.71573146549
1,5,-1,3,70000.0,1340.6666666666667,1176.410543418694
1,0,0,0,300000.0,8609.0,27237.10338980022
1,6,2,4,20000.0,1268.8333333333333,1363.3789886406005
0,0,-1,0,170000.0,844.1666666666666,461.6320684990013
0,0,0,0,280000.0,4668.5,3541.4431756935855
0,0,0,0,90000.0,2416.6666666666665,21391.924781717673
1,4,1,2,60000.0,6483.333333333333,12419.825367800737
0,0,-1,0,210000.0,24276.333333333332,33310.543932815024
0,0,0,0,130000.0,4578.833333333333,16603.62668114008
0,0,-1,0,240000.0,5254.666666666667,3145.0811542258602
0,0,-1,0,340000.0,36286.333333333336,28098.240417625206
0,1,0,1,150000.0,8045.166666666667,5275.048359967897
0,0,-1,0,300000.0,25335.333333333332,17631.224216334685
0,0,-1,0,180000.0,1110.0,0.0
0,0,0,1,50000.0,1881.8333333333333,17718.651273916606
0,1,0,1,50000.0,1144.8333333333333,14014.583114265892
0,0,-1,0,340000.0,11305.833333333334,6874.319767560036
0,0,-1,0,180000.0,13669.666666666666,8096.151629014862
1,2,1,1,20000.0,475.0,723.5342194165157
0,0,0,0,450000.0,12557.166666666666,13423.163660876175
0,2,1,1,100000.0,2592.6666666666665,17533.815660032473
0,0,0,0,80000.0,17926.333333333332,28755.355749262897
1,1,0,1,10000.0,776.6666666666666,1034.9165505810925
0,0,0,0,20000.0,813.1666666666666,950.3877980417608
1,6,1,2,260000.0,8109.333333333333,12660.636740174905
1,0,0,0,150000.0,2866.6666666666665,4206.295551511646
0,0,-1,0,110000.0,5292.333333333333,6206.443705268475
0,0,0,0,160000.0,4166.666666666667,3677.4897824467166
0,0,0,0,200000.0,3363.8333333333335,18732.116837132955
0,2,1,1,190000.0,2800.0,2463.123193562731
1,6,1,3,50000.0,1166.6666666666667,1610.3382770917005
0,3,0,3,100000.0,5450.0,10148.010499600401
1,6,1,1,130000.0,3680.0,2619.864074082216
0,0,-1,0,120000.0,396.0,0.0
0,0,0,0,340000.0,9856.0,11321.79970528832
0,0,0,2,20000.0,610.1666666666666,7730.0682446319115
1,0,0,0,30000.0,1656.6666666666667,899.4305791258525
0,2,0,1,70000.0,1680.8333333333333,17197.279700580555
0,5,2,1,50000.0,1600.0,866.203536512445
0,0,-1,0,500000.0,20444.166666666668,34737.309236132074
0,6,1,0,140000.0,4587.833333333333,2261.155014588783
0,0,0,0,200000.0,5057.833333333333,49910.044414593205
1,6,2,6,50000.0,0.0,0.0
0,1,-1,3,320000.0,305.3333333333333,306.7941763897527
0,2,1,1,50000.0,1656.6666666666667,1382.0185237542946
0,0,0,0,30000.0,794.1666666666666,6191.2449394285795
1,0,0,0,340000.0,61724.0,33853.23005957728
0,0,-1,0,350000.0,9510.666666666666,5826.543698168466
1,4,2,2,20000.0,916.6666666666666,1491.3980912776665
0,0,0,0,110000.0,4192.666666666667,28580.857220641
0,0,0,0,290000.0,9260.333333333334,22376.905725919
1,6,1,3,40000.0,2141.6666666666665,4646.937041392606
1,1,2,0,120000.0,4195.0,48117.511285047425
0,0,-1,1,190000.0,3306.0,4360.931276688501
0,0,0,0,150000.0,3836.3333333333335,11824.076854734438
0,0,0,0,240000.0,3527.6666666666665,16697.660715401624
1,1,2,1,60000.0,2251.0,11640.355763463589
0,0,-1,0,150000.0,26345.666666666668,42425.41084656694
0,0,-1,0,160000.0,3002.6666666666665,6159.072657470441
0,0,0,0,200000.0,5942.166666666667,41823.42375949949
0,5,2,1,90000.0,3116.6666666666665,2378.7579952571887
0,0,-1,0,350000.0,5103.166666666667,628.3569049513183
0,0,0,0,30000.0,1900.5,2613.6840666002463
0,0,-1,2,160000.0,1730.8333333333333,2185.5386902698992
0,1,0,1,200000.0,2072.1666666666665,3240.3176798990967
0,0,0,0,330000.0,4436.5,39692.75445048714
0,1,-1,4,500000.0,9755.166666666666,12009.705402992477
0,0,-1,0,460000.0,38097.166666666664,29485.603829665757
0,1,-1,1,120000.0,3133.1666666666665,3548.647033260235
0,1,2,0,130000.0,2496.6666666666665,57.154760664940824
0,0,-1,0,20000.0,6436.833333333333,2071.757579126155
0,0,0,0,170000.0,5830.0,30199.65033406844
0,0,0,0,50000.0,1501.5,10535.387784351682
1,0,-1,0,50000.0,555.1666666666666,971.4950677521048
0,0,0,0,50000.0,989.0,575.0341439137911
0,1,0,1,220000.0,2325.5,4536.445377899602
0,0,0,0,260000.0,863.8333333333334,4979.673710863661
0,0,0,0,500000.0,26883.666666666668,54366.88794723004
0,0,0,0,20000.0,1930.1666666666667,2691.7712693813096
0,0,0,2,80000.0,1692.6666666666667,15165.1040539347
0,0,0,0,50000.0,1864.3333333333333,2061.520086408732
1,0,0,1,20000.0,997.5,3481.1090569912726
0,0,0,0,170000.0,4492.833333333333,30305.809716400363
1,6,1,5,20000.0,833.3333333333334,1689.4472962086347
0,2,-1,2,150000.0,1779.5,2879.6391209084977
0,1,0,1,470000.0,18376.666666666668,8839.217916007427
0,0,0,0,200000.0,10204.833333333334,19921.848485184968
0,0,0,1,130000.0,1703.0,11913.449515848322
0,1,0,0,70000.0,1600.0,1107.1882706507806
0,0,0,0,270000.0,5681.166666666667,6360.806227725119
1,1,-1,0,150000.0,2042.1666666666667,8231.279171550434
1,0,-1,0,200000.0,7223.333333333333,13093.096294103494
0,0,0,0,220000.0,2000.0,2826.672726015518
1,2,1,1,70000.0,1117.3333333333333,1745.0556151595856
0,0,0,0,260000.0,2156.6666666666665,18330.282850154457
0,0,0,0,180000.0,4812.0,2745.0951653206243
0,2,1,1,130000.0,4250.0,1096.362060027009
0,0,0,0,320000.0,4693.833333333333,11235.907322805162
1,1,2,1,30000.0,5850.333333333333,10633.894841496223
0,0,0,0,50000.0,3367.5,6160.7244703849565
0,0,0,1,380000.0,45116.166666666664,109058.29111809886
1,3,2,2,20000.0,904.5,1691.5892823022969
0,1,2,2,50000.0,916.6666666666666,20305.046936660845
1,0,0,0,370000.0,10197.666666666666,42494.170793964986
0,0,0,2,100000.0,7061.166666666667,37165.12921408992
0,0,0,0,100000.0,2523.3333333333335,22441.57619241572
1,3,3,0,50000.0,801.1666666666666,7447.967830220536
0,1,-1,2,400000.0,6806.666666666667,4343.369245182822
0,1,1,0,150000.0,4028.3333333333335,4405.414278665136
1,6,2,2,120000.0,3933.3333333333335,3116.21084010694
0,0,0,0,260000.0,5358.333333333333,6499.317871900096
0,0,0,0,90000.0,11073.333333333334,30753.305574631595
0,1,2,0,130000.0,966.1666666666666,1112.7189073016898
1,4,1,2,50000.0,1826.3333333333333,1494.5625446932625
1,2,1,1,120000.0,3918.6666666666665,2044.8970308224978
0,0,-1,2,140000.0,2565.1666666666665,3708.8972170534284
0,0,0,0,170000.0,4143.833333333333,34383.71606250067
0,0,-1,1,330000.0,8139.166666666667,11148.3425972952
1,2,0,2,300000.0,7319.666666666667,12828.022404096433
0,0,0,0,130000.0,2979.1666666666665,7019.232655117414
0,0,0,3,360000.0,579.6666666666666,9991.338548963296
0,2,2,1,150000.0,635.6666666666666,11646.44777890094
1,4,2,3,90000.0,2168.3333333333335,1986.179792130276
1,3,4,5,30000.0,166.66666666666666,3267.543582978912
0,0,0,0,80000.0,3050.0,872.3802878714457
0,0,0,0,60000.0,4989.833333333333,8940.15714440561
0,0,0,0,210000.0,3348.0,1255.5157771476497
1,4,0,2,50000.0,1633.3333333333333,1795.17227585544
0,0,0,0,350000.0,8100.0,15578.962237581809
0,0,0,2,280000.0,26972.166666666668,10135.813830176638
1,1,2,0,200000.0,7455.666666666667,46270.094136133615
0,6,1,2,220000.0,6700.166666666667,9324.045354172547
0,0,-1,1,160000.0,5883.5,8144.477460218059
0,0,0,0,200000.0,5378.833333333333,22674.931876413655
0,0,0,0,60000.0,13666.666666666666,20934.287699051685
0,0,0,0,60000.0,1716.6666666666667,14597.981016793612
0,0,-1,0,380000.0,23248.666666666668,9602.797996764622
0,0,0,0,70000.0,657.5,4061.496916162808
0,0,-1,0,180000.0,10558.666666666666,77147.96871899265
1,6,2,0,140000.0,4868.833333333333,3306.5191163316545
1,0,0,0,200000.0,5500.0,12462.945425005546
1,1,2,0,130000.0,4434.5,16849.307150938483
0,0,0,0,180000.0,1866.6666666666667,1776.4062223114022
0,0,-1,0,50000.0,1249.6666666666667,1381.950795071952
0,5,2,2,40000.0,1200.5,1121.6521296730104
0,0,-1,2,150000.0,2872.0,6424.21545145138
1,6,2,6,280000.0,0.0,0.0
1,1,2,0,100000.0,2825.0,2385.2767903676645
1,1,2,0,50000.0,737.5,1035.3079574052672
0,0,0,0,150000.0,9618.666666666666,5903.561413813416
0,0,0,2,20000.0,3901.5,7951.89671504017
0,0,-1,1,270000.0,4780.666666666667,3638.31018010651
1,1,2,1,20000.0,390.0,159.21683328090657
1,1,2,0,50000.0,1466.6666666666667,1899.8000596554014
0,1,0,1,250000.0,8833.333333333334,17105.037768641923
0,0,0,0,80000.0,5465.666666666667,18690.36759046399
1,6,7,3,400000.0,7500.666666666667,15855.857888069844
0,2,1,0,50000.0,915.3333333333334,456.32517645497785
0,0,-1,0,50000.0,4817.666666666667,5090.665670289758
0,1,0,1,50000.0,1618.8333333333333,9315.61114295067
0,0,0,0,280000.0,7669.333333333333,37960.474393330056
1,0,-1,2,240000.0,240.5,210.17389625418915
1,4,2,1,30000.0,1016.6666666666666,786.923058500639
0,0,-1,0,250000.0,1737.0,1145.155709936426
0,1,-1,1,150000.0,584.6666666666666,256.034372692418
0,0,0,0,60000.0,1436.1666666666667,492.143373418763
0,1,0,1,160000.0,5750.0,9372.944476879538
0,1,0,4,100000.0,1038.3333333333333,4622.095084122207
0,1,0,0,70000.0,2216.3333333333335,10422.16435135556
0,0,-1,1,500000.0,7151.166666666667,10628.620564306546
0,3,1,0,180000.0,3006.0,3160.8048816717555
0,0,0,0,30000.0,2379.5,5743.954828048935
0,0,0,0,360000.0,11757.166666666666,56305.86041493964
0,0,0,1,150000.0,3509.6666666666665,4592.9729224835055
1,1,2,0,80000.0,3371.6666666666665,1179.1509940065635
1,4,1,3,60000.0,1317.0,29287.097701320057
0,0,0,0,50000.0,807.8333333333334,10043.597331965608
1,4,3,2,20000.0,1150.0,1451.2404349383323
0,0,-1,3,290000.0,110.5,244.4098334082871
0,0,0,0,110000.0,14602.166666666666,25053.70428233451
0,0,0,0,50000.0,1271.6666666666667,374.9931554930925
1,3,2,0,230000.0,7379.666666666667,15796.770201531705
1,0,-1,0,20000.0,5482.666666666667,230.3134096544677
1,2,1,1,90000.0,1602.6666666666667,24043.948825016243
0,0,0,3,80000.0,1381.5,22283.056753955458
0,0,-1,0,280000.0,16449.166666666668,27462.378581737354
0,0,0,0,100000.0,7166.666666666667,2786.535369713915
0,0,-1,0,80000.0,623.1666666666666,279.4833924702265
0,0,0,0,60000.0,1850.0,14601.161507450928
0,0,0,0,70000.0,3131.0,11044.717459793468
0,2,-1,2,60000.0,3936.1666666666665,540.5428444320272
0,1,0,1,110000.0,1633.3333333333333,2208.691618734192
0,2,-1,2,120000.0,210.66666666666666,163.18169832020584
0,0,0,0,50000.0,1211.1666666666667,12702.039622307382
0,0,-1,1,20000.0,4681.333333333333,3685.6746872180674
0,0,-1,4,240000.0,5323.666666666667,8675.362601451692
0,0,0,0,50000.0,1006.1666666666666,1472.2691330052396
0,0,0,0,200000.0,9360.5,21679.592942826825
0,0,0,1,320000.0,3320.3333333333335,3162.186253211534
1,6,3,4,20000.0,692.5,1096.4841388121702
1,0,0,0,50000.0,1253.0,15711.230772921643
1,0,-1,0,180000.0,1252.8333333333333,610.2029170693959
0,0,-1,0,260000.0,10500.0,4082.48290463863
1,0,0,0,80000.0,2389.6666666666665,2096.446016476456
0,2,0,2,100000.0,3000.0,2605.4663050338354
1,0,-1,2,20000.0,245.0,238.13084638492344
0,0,0,0,130000.0,3966.6666666666665,3346.9207589464477
0,0,0,0,90000.0,3102.3333333333335,7628.99842486985
0,0,-1,1,180000.0,6427.833333333333,4644.381494522889
0,0,0,0,80000.0,2341.5,563.1724425076213
1,0,-1,1,130000.0,390.0,159.21683328090657
0,0,-1,0,230000.0,5160.166666666667,6355.257875701557
1,0,-1,0,130000.0,4154.666666666667,4353.535976651623
0,0,0,0,190000.0,6427.833333333333,8137.664308633037
0,0,0,0,210000.0,6166.666666666667,31515.59234833873
0,2,0,3,20000.0,1086.3333333333333,1862.601299258647
0,0,0,0,20000.0,1243.5,1695.4698955353547
0,0,0,2,280000.0,2975.8333333333335,27507.660857780447
0,1,0,1,500000.0,8932.666666666666,9870.59385076028
1,0,-1,2,230000.0,892.5,1229.0911547426688
1,2,2,1,130000.0,3306.1666666666665,17845.7521827091
0,1,0,1,660000.0,7250.0,13145.249463843076
0,0,-1,0,350000.0,8738.5,18199.833907667035
1,1,2,0,40000.0,1589.3333333333333,775.2103370483824
1,2,1,1,50000.0,1222.6666666666667,11896.554150957607
1,1,2,0,20000.0,1038.3333333333333,1986.5313908082767
